Activity,Environment,tBodyAcc_x_mean,tBodyAcc_y_mean,tBodyAcc_z_mean,tGravityAcc_x_mean,tGravityAcc_y_mean,tGravityAcc_z_mean,tBodyAccJerk_x_mean,tBodyAccJerk_y_mean,tBodyAccJerk_z_mean,tBodyAccMag_mean,tGravityAccMag_mean,tBodyAccJerkMag_mean,fBodyAcc_x_mean,fBodyAcc_y_mean,fBodyAcc_z_mean,fBodyAccJerkMag_mean,fBodyAccMag_mean,fBodyAccJerk_x_mean,fBodyAccJerk_y_mean,fBodyAccJerk_z_mean,tBodyAcc_x_std,tBodyAcc_y_std,tBodyAcc_z_std,tGravityAcc_x_std,tGravityAcc_y_std,tGravityAcc_z_std,tBodyAccJerk_x_std,tBodyAccJerk_y_std,tBodyAccJerk_z_std,tBodyAccMag_std,tGravityAccMag_std,tBodyAccJerkMag_std,fBodyAcc_x_std,fBodyAcc_y_std,fBodyAcc_z_std,fBodyAccJerkMag_std,fBodyAccMag_std,fBodyAccJerk_x_std,fBodyAccJerk_y_std,fBodyAccJerk_z_std,tBodyAcc_x_min,tBodyAcc_y_min,tBodyAcc_z_min,tGravityAcc_x_min,tGravityAcc_y_min,tGravityAcc_z_min,tBodyAccJerk_x_min,tBodyAccJerk_y_min,tBodyAccJerk_z_min,tBodyAccMag_min,tGravityAccMag_min,tBodyAccJerkMag_min,fBodyAcc_x_min,fBodyAcc_y_min,fBodyAcc_z_min,fBodyAccJerkMag_min,fBodyAccMag_min,fBodyAccJerk_x_min,fBodyAccJerk_y_min,fBodyAccJerk_z_min,tBodyAcc_x_max,tBodyAcc_y_max,tBodyAcc_z_max,tGravityAcc_x_max,tGravityAcc_y_max,tGravityAcc_z_max,tBodyAccJerk_x_max,tBodyAccJerk_y_max,tBodyAccJerk_z_max,tBodyAccMag_max,tGravityAccMag_max,tBodyAccJerkMag_max,fBodyAcc_x_max,fBodyAcc_y_max,fBodyAcc_z_max,fBodyAccJerkMag_max,fBodyAccMag_max,fBodyAccJerk_x_max,fBodyAccJerk_y_max,fBodyAccJerk_z_max,tBodyAcc_x_iqr,tBodyAcc_y_iqr,tBodyAcc_z_iqr,tGravityAcc_x_iqr,tGravityAcc_y_iqr,tGravityAcc_z_iqr,tBodyAccJerk_x_iqr,tBodyAccJerk_y_iqr,tBodyAccJerk_z_iqr,tBodyAccMag_iqr,tGravityAccMag_iqr,tBodyAccJerkMag_iqr,fBodyAcc_x_iqr,fBodyAcc_y_iqr,fBodyAcc_z_iqr,fBodyAccJerkMag_iqr,fBodyAccMag_iqr,fBodyAccJerk_x_iqr,fBodyAccJerk_y_iqr,fBodyAccJerk_z_iqr,tBodyAcc_x_mad,tBodyAcc_y_mad,tBodyAcc_z_mad,tGravityAcc_x_mad,tGravityAcc_y_mad,tGravityAcc_z_mad,tBodyAccJerk_x_mad,tBodyAccJerk_y_mad,tBodyAccJerk_z_mad,tBodyAccMag_mad,tGravityAccMag_mad,tBodyAccJerkMag_mad,fBodyAcc_x_mad,fBodyAcc_y_mad,fBodyAcc_z_mad,fBodyAccJerkMag_mad,fBodyAccMag_mad,fBodyAccJerk_x_mad,fBodyAccJerk_y_mad,fBodyAccJerk_z_mad,tBodyAcc_x_entropy,tBodyAcc_y_entropy,tBodyAcc_z_entropy,tGravityAcc_x_entropy,tGravityAcc_y_entropy,tGravityAcc_z_entropy,tBodyAccJerk_x_entropy,tBodyAccJerk_y_entropy,tBodyAccJerk_z_entropy,tBodyAccMag_entropy,tGravityAccMag_entropy,tBodyAccJerkMag_entropy,fBodyAcc_x_entropy,fBodyAcc_y_entropy,fBodyAcc_z_entropy,fBodyAccJerkMag_entropy,fBodyAccMag_entropy,fBodyAccJerk_x_entropy,fBodyAccJerk_y_entropy,fBodyAccJerk_z_entropy,fBodyAcc_x_skew,fBodyAcc_y_skew,fBodyAcc_z_skew,fBodyAccMag_skew,fBodyAccJerk_x_skew,fBodyAccJerk_y_skew,fBodyAccJerk_z_skew,fBodyAcc_x_kurt,fBodyAcc_y_kurt,fBodyAcc_z_kurt,fBodyAccMag_kurt,fBodyAccJerk_x_kurt,fBodyAccJerk_y_kurt,fBodyAccJerk_z_kurt,tBodyGyro_x_mean,tBodyGyro_y_mean,tBodyGyro_z_mean,tGravityGyro_x_mean,tGravityGyro_y_mean,tGravityGyro_z_mean,tBodyGyroJerk_x_mean,tBodyGyroJerk_y_mean,tBodyGyroJerk_z_mean,tBodyGyroMag_mean,tGravityGyroMag_mean,tBodyGyroJerkMag_mean,fBodyGyro_x_mean,fBodyGyro_y_mean,fBodyGyro_z_mean,fBodyGyroJerkMag_mean,fBodyGyroMag_mean,tBodyGyro_x_std,tBodyGyro_y_std,tBodyGyro_z_std,tGravityGyro_x_std,tGravityGyro_y_std,tGravityGyro_z_std,tBodyGyroJerk_x_std,tBodyGyroJerk_y_std,tBodyGyroJerk_z_std,tBodyGyroMag_std,tGravityGyroMag_std,tBodyGyroJerkMag_std,fBodyGyro_x_std,fBodyGyro_y_std,fBodyGyro_z_std,fBodyGyroJerkMag_std,fBodyGyroMag_std,tBodyGyro_x_min,tBodyGyro_y_min,tBodyGyro_z_min,tGravityGyro_x_min,tGravityGyro_y_min,tGravityGyro_z_min,tBodyGyroJerk_x_min,tBodyGyroJerk_y_min,tBodyGyroJerk_z_min,tBodyGyroMag_min,tGravityGyroMag_min,tBodyGyroJerkMag_min,fBodyGyro_x_min,fBodyGyro_y_min,fBodyGyro_z_min,fBodyGyroJerkMag_min,fBodyGyroMag_min,tBodyGyro_x_max,tBodyGyro_y_max,tBodyGyro_z_max,tGravityGyro_x_max,tGravityGyro_y_max,tGravityGyro_z_max,tBodyGyroJerk_x_max,tBodyGyroJerk_y_max,tBodyGyroJerk_z_max,tBodyGyroMag_max,tGravityGyroMag_max,tBodyGyroJerkMag_max,fBodyGyro_x_max,fBodyGyro_y_max,fBodyGyro_z_max,fBodyGyroJerkMag_max,fBodyGyroMag_max,tBodyGyro_x_iqr,tBodyGyro_y_iqr,tBodyGyro_z_iqr,tGravityGyro_x_iqr,tGravityGyro_y_iqr,tGravityGyro_z_iqr,tBodyGyroJerk_x_iqr,tBodyGyroJerk_y_iqr,tBodyGyroJerk_z_iqr,tBodyGyroMag_iqr,tGravityGyroMag_iqr,tBodyGyroJerkMag_iqr,fBodyGyro_x_iqr,fBodyGyro_y_iqr,fBodyGyro_z_iqr,fBodyGyroJerkMag_iqr,fBodyGyroMag_iqr,tBodyGyro_x_mad,tBodyGyro_y_mad,tBodyGyro_z_mad,tGravityGyro_x_mad,tGravityGyro_y_mad,tGravityGyro_z_mad,tBodyGyroJerk_x_mad,tBodyGyroJerk_y_mad,tBodyGyroJerk_z_mad,tBodyGyroMag_mad,tGravityGyroMag_mad,tBodyGyroJerkMag_mad,fBodyGyro_x_mad,fBodyGyro_y_mad,fBodyGyro_z_mad,fBodyGyroJerkMag_mad,fBodyGyroMag_mad,tBodyGyro_x_entropy,tBodyGyro_y_entropy,tBodyGyro_z_entropy,tGravityGyro_x_entropy,tGravityGyro_y_entropy,tGravityGyro_z_entropy,tBodyGyroJerk_x_entropy,tBodyGyroJerk_y_entropy,tBodyGyroJerk_z_entropy,tBodyGyroMag_entropy,tGravityGyroMag_entropy,tBodyGyroJerkMag_entropy,fBodyGyro_x_entropy,fBodyGyro_y_entropy,fBodyGyro_z_entropy,fBodyGyroJerkMag_entropy,fBodyGyroMag_entropy,fBodyGyro_x_skew,fBodyGyro_y_skew,fBodyGyro_z_skew,fBodyGyro_x_kurt,fBodyGyro_y_kurt,fBodyGyro_z_kurt
Walking Up/Down Stairs,6.4,-0.0032466187668977356,-0.023977918450060014,0.010633540845491176,-0.024484400126624027,0.17919017261754053,-0.08189575707528644,0.004629195989533374,0.01209432222965277,0.030941406808486817,1.74933997349545,0.2497035006779211,29.7861476645394,12.49840573056409,17.85966659014793,9.165069523038003,795.6450235130226,29.7861476645394,442.7682229431002,502.6183148492441,287.99857594263887,0.9902398017240922,1.6000397229383874,0.7734910928827103,0.10021859664705728,0.06652161828391838,0.12026843037037648,20.609588096973823,27.998227343324462,14.204547492567595,1.0381437045173243,0.07735568554725973,22.862682483827566,39.40635169068564,64.37509971324194,30.96719689573276,1350.9102017479688,22.862682483827566,737.6936867760397,1055.2578094912355,518.3575392797222,-2.4529224382321395,-2.997469669130141,-2.073594152054181,-0.2947363450361907,0.07745026990758398,-0.20833088315942944,-147.22469781341505,-153.6034238371587,-55.65083758748941,0.06903531303201575,0.15915051010672857,0.35881671440648066,0.012903723593072035,0.0032697093886271127,0.017854829677919112,2.0459483480444303,0.35881671440648066,0.23800477246041493,0.065194868781925,0.22205948132831788,2.807219255166608,5.276404090901811,2.059382540543459,0.09246197114308556,0.37484900357406475,0.21343454589410812,94.9566847744919,101.35489763281865,58.011042894080596,6.238150557963229,0.4763290932084097,166.7500777035593,555.7246161343658,1005.0396313810287,554.4740614326676,10358.961895864128,166.7500777035593,5078.077783683138,8989.280191152737,3096.239409915026,1.15952173837491,1.7210281069945865,1.1490229771538794,0.09519650137658563,0.032500753554473044,0.1428991378944037,21.4906521927673,21.904604385039036,16.08609971309157,1.3691124322728963,0.06400380869430722,22.908428281832514,8.925689692718933,5.192311259038178,5.3992136581322505,1193.6851556238146,22.908428281832514,618.3019891887783,512.3799006351005,379.62868211223054,0.7502467987802621,1.2200344195395627,0.6315425293573408,0.07518167935041123,0.04354316439526636,0.09810251278793855,14.562769895666316,18.52853537782074,10.490555384925461,0.8161561786315182,0.05577479478368963,16.481584254070267,17.5575285942922,27.113905820105256,13.027591053681327,981.3290558147214,16.481584254070267,545.9544462713568,651.8747535028837,375.34874576634854,7.463363045520017,7.463363045520017,7.463363045520017,7.463363045520017,7.463363045520017,7.463363045520017,7.462567695915244,7.462567695915244,7.462567695915244,7.463363045520017,7.463363045520017,7.462567695915244,6.77061353976246,6.77061353976246,6.77061353976246,6.77061353976246,7.462567695915244,6.77061353976246,6.77061353976246,6.77061353976246,8.117734785363632,9.341089543213942,9.761178801844876,1.8163850767309015,2.1756960967012695,3.583409407566945,2.2927942974249014,90.64325191648425,118.78631737674351,136.03749994169232,4.400054154546318,5.334404967345948,16.899044533587517,5.398157815561564,0.002037511950543022,0.009632294151113425,0.008683391144990355,-0.005857928825257533,0.0029489238347222137,0.017618820916983524,0.046772501738700956,0.07330454602041743,0.04818216603357838,1.1955908902075438,0.16866059793167784,10.172341130649853,5.378516041452137,9.819907845143344,5.31021398330831,230.75271781415665,10.172341130649853,0.6078295465604358,1.058906597232963,0.5651619104544877,0.1444809259981558,0.20374004717540023,0.11377360776168202,4.358133605861574,10.216980590941443,4.804700750494646,0.6169908985263604,0.217329675829661,6.556195159018997,50.481944534325265,87.89922862975376,46.90963401037252,984.1521877543968,6.556195159018997,-1.929177791763993,-2.406198392786878,-1.311578046924088,-0.34035945639473747,-0.36494059017744945,-0.1282347417403222,-13.39909646639792,-34.48999542931937,-15.299176207883882,0.015422618289211654,0.006785409767227935,0.1483246989303794,0.32616282414498343,0.515879919309036,0.3321628476826106,2.45914597133328,0.1483246989303794,1.25935636789018,2.3366837956462496,1.6352364426297303,0.40974040716895854,0.7485866606157936,0.4327606071322545,16.749150538888678,38.95054682505715,19.939057110546443,2.898950179708658,0.9450912634788552,39.89354400758921,1515.7439236972562,3703.8434673173338,1657.9070274926264,19385.18036012248,39.89354400758921,0.8075932197617246,1.61087326125972,0.8392701687267436,0.07997119211046388,0.11252841124316613,0.06526898439656606,5.081273397630139,12.061619861959,5.804202672798674,0.8825669884387118,0.09271605953419859,7.751659985385066,0.495790951355174,0.7880966019572457,0.505417340184096,17.944716093229637,7.751659985385066,0.48804226677323054,0.900014636468218,0.465508383029371,0.08795921703884059,0.12023922964978102,0.06843673636226574,3.3485287932623833,7.784897750149378,3.702529035504427,0.5089816437874415,0.15590651007357637,5.0063891089864505,8.880716557819444,16.46602468206086,8.69272633133022,377.76988498438703,5.0063891089864505,8.850230965588814,8.850230965588814,8.850230965588814,8.850230965588814,8.850230965588814,8.850230965588814,8.850032242199893,8.850032242199893,8.850032242199893,8.850230965588814,8.850230965588814,8.850032242199893,8.157282508417795,8.157282508417795,8.157282508417795,8.157282508417795,8.850032242199893,19.06802867187897,26.896403000964447,23.455450798054873,443.1702110485015,981.9120068259425,694.7783295511451
Walking Up/Down Stairs,6.4,-0.0034058278316679174,-0.017839331010888523,-0.0010455341133501627,0.019053042616626284,0.16575930333185507,-0.11498960639162292,0.017373717771299205,-0.024134528593432302,0.008177812718464015,3.0106298244589778,0.25934289384494946,55.92428418605426,16.00969015862689,23.126195539122524,9.890746374202259,1183.530753167923,55.92428418605426,662.1161754503618,761.1164830550601,424.04609040185625,1.2576717643530475,3.1064245747881754,0.7708154102853173,0.1555374584379354,0.07124729236259988,0.06705724310463909,35.58312619943479,51.296965731411646,23.36663080916006,1.659946744476161,0.08688026852471481,36.244605483946025,43.10797554079918,111.2073991586896,26.391068139001753,2130.543764975063,36.244605483946025,1119.8789404869071,1714.1826579850517,741.6546741286375,-2.6625303811850802,-6.458450701521906,-2.3312938938028664,-0.31508861089842416,0.0924087994199189,-0.2788436021189215,-141.42671576992353,-139.92766744109298,-78.85632776517986,0.04154888771599971,0.10980513307035734,0.3619411801910663,0.02399009257315733,0.008973326505742014,0.0033627248478771245,2.9107625007130102,0.3619411801910663,0.3764826093034807,0.4755825355021045,0.13716082047337205,5.1572757256140855,7.032376752177377,2.1782549156389908,0.19682766552260053,0.34719473648629223,0.05658967167280478,196.8886531435089,167.08980211712478,117.41272140268069,7.108937624753096,0.45006962158488933,207.3053403409405,693.9634623529834,2373.2825941039723,311.9064108517206,30906.006496880145,207.3053403409405,8656.773446412346,29623.9822040125,5384.197386567978,1.3768016100625438,5.224849660710398,0.9890025504893292,0.22210861004198867,0.04174955630429897,0.06534607901135653,29.52855141415044,65.69403618586597,25.583675294774608,2.664419203202913,0.13874904827471962,52.11535660454945,13.317547923804483,14.783557623324464,9.219579497006933,1991.0067206378585,52.11535660454945,954.7469629814277,998.8161454947593,614.7863864779612,0.9411497141101125,2.6464443975807668,0.601935639502111,0.13024909380572228,0.0506881644933685,0.05161497001526803,24.276518912342944,39.884316968520956,17.04081736155759,1.417026149355079,0.07086789212604552,29.284589136891697,22.029079958360096,33.173975459459434,13.624353242393404,1469.513709911433,29.284589136891697,829.3017568281854,974.4095068896112,546.3320919516589,7.198183577101944,7.198183577101944,7.198183577101944,7.198183577101944,7.198183577101944,7.198183577101944,7.1971467077219,7.1971467077219,7.1971467077219,7.198183577101944,7.198183577101944,7.1971467077219,6.505554831232021,6.505554831232021,6.505554831232021,6.505554831232021,7.1971467077219,6.505554831232021,6.505554831232021,6.505554831232021,8.048175121986384,15.86483864230231,6.725326290830998,0.8221564368764239,2.3493949698866334,8.354526707122627,2.275707431175999,102.29529421403403,309.26498421299215,63.06187040957408,0.4181391491629256,7.360491469836548,122.6643556631153,6.141609744762647,0.01372386289208245,0.056941240397284765,0.03486337787371422,-0.010428647499448877,0.05257939631615821,0.04305884590442899,0.08864959962901488,0.19125010110409488,0.10731701377108259,1.2809491700120381,0.17620347272692496,17.06116125099524,6.176463674410322,11.855760729126438,7.627419972488643,347.4729180002977,17.06116125099524,0.7456537527116318,0.9356962280851656,0.7572285173183432,0.18791283393830982,0.16394860053612254,0.08533288799367814,6.492976266456443,16.58602745197501,8.900587961629718,0.6069856127634071,0.2077183425014577,10.26615093907918,54.20850302505911,67.54697284332835,54.92839075211099,1414.7354765495213,10.26615093907918,-1.9426699820667608,-2.649189142390745,-2.197400689852842,-0.3571126367513474,-0.09933179121765048,-0.019975685188866953,-17.875730755136676,-61.32483556136474,-39.36335638192289,0.18259442287941227,0.017120277392931215,0.07796631819499605,0.46250727048700924,1.0064869602434214,0.5519376870631731,3.5917054393536882,0.07796631819499605,2.015851631252125,2.5554672047925737,1.8180302962712516,0.4449814577988086,0.5808620035699017,0.3120905844604403,27.871568688374897,57.56901521065661,56.13534588166001,3.5784720081169143,0.7850258182195483,73.04297815955371,2093.9853934938496,2234.7576224510194,1895.0610443369528,21640.981310782885,73.04297815955371,1.0904219957567602,1.3027426536116187,1.1329280781931617,0.056050473619101746,0.05173218817964091,0.06143276403798634,7.691769608053366,20.92083877708384,9.97112889892903,0.847251275326261,0.20262376070155702,13.385305323663315,0.7039570218245788,1.540376586531799,0.8375654181863483,24.67593745424464,13.385305323663315,0.6183715450129751,0.7569079436655383,0.6153154855726909,0.11921210266277707,0.10455999125146437,0.05784763895610061,5.0634209396502055,12.940855546735254,6.568629102919805,0.48208557595026486,0.15857067903624214,8.051952019459932,9.820232907460042,18.35890734520395,12.163988325949127,572.8533244521452,8.051952019459932,8.585225601808066,8.585225601808066,8.585225601808066,8.585225601808066,8.585225601808066,8.585225601808066,8.58496657819799,8.58496657819799,8.58496657819799,8.585225601808066,8.585225601808066,8.58496657819799,7.892337444858194,7.892337444858194,7.892337444858194,7.892337444858194,8.58496657819799,25.01969263985751,16.702487579193313,20.04530393852851,854.299905990921,457.95697129736925,574.1352971135598
Falling,25,0.006947251197988274,0.0035926867126436614,-0.025025946448157074,-0.5988379605431629,-0.5019422656840598,-0.3875925785208179,-0.26306148818809816,-0.06513583222874232,-0.10232312457806705,3.8571859707206846,1.0292273473925473,131.39801798934573,64.41284685452939,58.5492822057766,67.03070408640112,6393.9462051975315,131.39801798934573,2438.6854051459472,3263.911763682567,4117.689194075682,5.979831989621859,4.625694448244335,5.243379170566247,0.6717426389840843,0.5883656112983258,0.43855479869347763,195.14690344796534,228.69230267110817,320.1777328605721,8.351998792992616,0.8312074812083209,419.06211242851,174.53040837511983,131.45642857354522,148.71480581063673,12074.718999970584,419.06211242851,5559.713148127323,6321.584557950563,9069.754765181207,-59.4496860036207,-26.453760964366186,-24.68494518046838,-1.67167428312154,-1.445685262801524,-1.1152746734534018,-2058.2438313799357,-1899.8808827699086,-2943.61304346002,0.13252573628149544,0.04989076530576879,0.5432420301993856,0.2045537461626926,0.0381795399321274,0.09926450715612874,7.611849696948065,0.5432420301993856,3.778914087586325,1.2708505113067283,0.494316191539515,10.88202115227527,46.26667088055519,47.065517420262246,0.1944021746800772,0.17037922917811726,0.04887487146585753,1333.8037252268662,2424.602877203224,3004.243174251664,75.79967835941846,2.4080489881459557,3742.3402530279755,1017.3796792345042,635.3177627003747,708.9404145889312,42882.09000555378,3742.3402530279755,26373.60345856267,25259.131131911407,41134.92657794188,1.7696822391791018,1.338765175339293,1.1880084772700044,1.3668119756668156,1.198921800470461,0.8549969296370691,39.58123850751948,40.5628986442358,37.80291262911253,2.2439316621035696,1.5910750043523467,57.76921434578206,4.700757710343763,18.67418966361486,25.28332479612677,5518.75401657982,57.76921434578206,847.0823468881678,1992.7321418599001,3340.5695143364,2.1657166898112994,1.8559693464081906,1.8481482147486898,0.5994677183690496,0.5281657717689406,0.4002789309746222,58.66153475668822,64.18603435745896,78.37238360078067,3.976924963589983,0.7514004931765755,151.1480711506553,102.91862485419608,88.15018316663934,101.64726713213285,9051.016551554889,151.1480711506553,3651.8965793400193,4732.567745864168,5813.814062653968,6.875232087276576,6.875232087276576,6.875232087276576,6.875232087276576,6.875232087276576,6.875232087276576,6.873799965002691,6.873799965002691,6.873799965002691,6.875232087276576,6.875232087276576,6.873799965002691,6.183517028990517,6.183517028990517,6.183517028990517,6.183517028990517,6.873799965002691,6.183517028990517,6.183517028990517,6.183517028990517,3.143325102515371,2.5936800422674016,2.369491693522945,6.233447166476998,2.5856056232116074,1.8945652478913029,2.6128294790094184,9.659356109551933,6.099424354895342,4.630446002712459,41.010219658431254,5.795267746636128,2.2642869617946526,5.909710324213723,0.028239773536495767,0.0003038936949258875,0.08344214053261768,-0.09789493258331057,0.3357393143157296,-0.17643519537914232,-0.025473200504529406,0.10111889368499348,0.08069786820324437,1.9537896728042474,0.7629442592884585,41.99479175315999,12.254438028207787,20.943197341630967,17.130300709785292,1251.483261384402,41.99479175315999,1.0967456027585174,1.9945089860819378,1.8282398918902618,0.3374733594966087,0.6343506154081032,0.15224310194009189,42.40674753922072,63.11191240968378,43.299901412492716,2.1706843035505647,0.3325576273922278,76.7585062706459,46.626138611242204,85.10464752938456,78.57572697731977,3635.5714168297936,76.7585062706459,-6.522564220445923,-6.17532158233837,-15.338386546330096,-0.5974446445706928,-0.5658204742072567,-0.31514971314064627,-472.60863377679794,-317.14381000825205,-313.4519649805793,0.1815493080130788,0.24331127502123084,0.2533858870245338,0.062258653091466054,0.2080261908741864,0.06277003453932782,6.713863522977381,0.2533858870245338,5.7237394691184935,12.9337842666526,4.599442957940408,0.36155584840354194,1.19383530368016,0.18015552295993142,326.84299254562205,657.2312397196259,342.94621805536946,15.488290613286935,1.3569836633062924,806.7150977535294,462.82512092591276,993.5438901829812,814.8312876267624,24343.90751107755,806.7150977535294,0.9045327261645542,1.2972788797972576,0.7859176563978105,0.6733380374670479,1.3003287197185118,0.15693355375019316,11.057278936096862,26.53299077963226,14.092205397823644,1.435887562883775,0.537489138296241,30.69204391384393,0.08367396703740906,0.32423189601741237,0.2874517995316523,26.27379679975521,30.69204391384393,0.6847081970699171,1.238271157150152,0.9213373802196106,0.2987995948171995,0.5633937352689976,0.11863520532575221,15.58736346720531,29.347197219249356,17.729631966761374,1.3174937198424035,0.27355876278817304,38.04504794036541,21.184573212217728,35.623779971032825,30.125923700483956,2083.60850601269,38.04504794036541,7.5657932824285155,7.5657932824285155,7.5657932824285155,7.5657932824285155,7.5657932824285155,7.5657932824285155,7.565075367171591,7.565075367171591,7.565075367171591,7.5657932824285155,7.5657932824285155,7.565075367171591,6.873005059497032,6.873005059497032,6.873005059497032,6.873005059497032,7.565075367171591,4.983377331218569,6.4088737106278195,6.201327755066491,28.10136382526549,50.73029948197005,42.572040097255964
Walking Up/Down Stairs,9.5,0.024676993558473376,-0.01208436005712454,0.005113582933875821,0.05534479785946751,0.1428711951059359,-0.08995811393302762,0.07119096744940158,-0.0529320911124136,0.02757714461284854,2.569181149713766,0.20905725832819483,45.34486268831315,13.053568371129238,21.624458546018385,9.87883028056383,988.7879413639907,45.34486268831315,504.60917926322537,656.1388499487142,365.58835608513857,1.0444223219364936,2.6211427976603634,0.7694584930256912,0.09236219778753452,0.035201864212728085,0.06387240721384496,26.087001990760594,42.56956242248493,19.368635392987596,1.3960400622508646,0.04128225426588416,28.466007677192675,38.13954854804801,98.80433282250497,27.99944494106209,1814.3519405067248,28.466007677192675,870.9291969251514,1505.8267764619663,651.8020683509324,-2.9490823711577043,-5.096360905327373,-1.943605673045986,-0.13412184055734572,0.08627739659060706,-0.19960226749938248,-109.67204101262934,-107.43389055216676,-96.49550936137508,0.0674265504354014,0.13772209311618133,0.4467462270139595,0.08015000492334841,0.047179298783338694,0.0903002493232714,1.6047798734947447,0.4467462270139595,0.21776371306996167,0.33451273879500015,0.09378673202477522,3.690660151044541,6.852556821387844,2.470852931023138,0.17800692987876013,0.2460847573575372,0.032512589497729054,128.534306780574,185.52030810672292,60.2884226339244,7.647945796509291,0.278296839499742,208.8928807286137,562.1070321208806,1841.4129945092761,411.81538432975265,19597.26137255344,208.8928807286137,7255.27564406182,18613.559733995215,4092.799619992115,1.2109018424436684,4.291529942566919,1.0122134408722925,0.11730106246230555,0.024202335798892527,0.11686892845459672,25.68704083538409,55.488221240333225,21.843390439456698,2.074692883145287,0.064611438009164,36.23955767106852,8.284637804263554,7.189503587493858,6.356512886392289,1274.4318661734198,36.23955767106852,683.2515783564924,598.3756128153709,460.6509555987503,0.793282054548149,2.22801650838821,0.6134692499195693,0.07658851320450746,0.026703678042440927,0.0523397334901878,18.52325560208596,33.268464510895086,14.337019007006036,1.1396407852837547,0.034610941612051235,21.847795862703947,17.68947661554784,32.09400190033274,13.925754674812866,1218.8638162471432,21.847795862703947,604.8659221424755,866.3077519508848,478.3265453206914,7.305860032684011,7.305860032684011,7.305860032684011,7.305860032684011,7.305860032684011,7.305860032684011,7.304929008935778,7.304929008935778,7.304929008935778,7.305860032684011,7.305860032684011,7.304929008935778,6.613178363998181,6.613178363998181,6.613178363998181,6.613178363998181,7.304929008935778,6.613178363998181,6.613178363998181,6.613178363998181,8.704274970576742,13.42322351721058,7.290564005768525,1.2739732400922292,2.712293519971772,5.401872510576444,2.2079011467219436,102.56014577732901,218.73654698952035,77.0039277137613,2.9679047571853294,9.913646010961106,45.8125366777544,5.122379530664706,0.016810901927486833,0.039166639130956735,0.005676251859208474,-0.04937980746626367,0.022443038758754422,0.04076622324718918,0.05035441062179851,0.1199100371768923,0.02978738738001468,1.3298184904929804,0.21600168773427275,14.790103978230356,5.591609926128886,11.480305754777083,5.734666231779449,308.9052136306229,14.790103978230356,0.7915224357234832,1.0184598005385874,0.6913052832777908,0.1239569248049604,0.2956019981555712,0.12227624709691956,5.854577779653703,14.696116672499052,7.048566912572318,0.6122143871389883,0.27502272430217006,9.009337383386569,60.879224117361275,77.86214074218466,53.07575532797352,1301.2207710366574,9.009337383386569,-1.7741231324228492,-2.856977372978237,-1.3066562406989095,-0.37720927947923505,-0.47331135278732756,-0.1500906413896377,-24.536976275429424,-53.75426690020178,-23.45784995438425,0.051734876071997275,0.023514018030615095,0.18107683217875079,0.2983630018617094,0.4110061988426882,0.17855594357763677,2.479729434679122,0.18107683217875079,1.3889161021755025,3.2021772183599433,1.7248325855784516,0.19627582438629945,1.0355779205342859,0.4983908512604121,19.89527271941984,68.84959941941932,21.55551159816721,3.4285822619140487,1.16426264872433,73.39297697014271,2620.9955383511797,2604.8357483660716,2054.8168739356433,22629.102709948227,73.39297697014271,1.4277391164905222,1.278853709682746,0.9554099690772095,0.05310467483127069,0.1493845113514103,0.04769550370822771,7.217093344948747,17.85595117290834,9.0838607935504,0.8284012492605377,0.17803061350264396,10.011724331955952,0.45335926197619203,1.0665350377847314,0.2724551088970756,19.826161588323384,10.011724331955952,0.7101652474404909,0.8018808680761914,0.5656627146013301,0.07796086414611081,0.1687122409254103,0.06850270104048718,4.54765724987505,11.087812213876983,5.524170152701113,0.48754211732436575,0.20864504891418573,6.55706504684922,9.348157138006194,18.86399197223523,10.02481634242139,512.6983581691035,6.55706504684922,8.693328989123106,8.693328989123106,8.693328989123106,8.693328989123106,8.693328989123106,8.693328989123106,8.693096506419582,8.693096506419582,8.693096506419582,8.693328989123106,8.693328989123106,8.693096506419582,8.000298049914926,8.000298049914926,8.000298049914926,8.000298049914926,8.693096506419582,30.45669582955972,17.711649520537318,24.487421464424543,1189.2010465852052,467.15378788876905,810.4086424323276
